,link,country,news_outlet,title,date,text
30,https://www.elheraldodechihuahua.com.mx/policiaca/atropella-a-policia-beta-por-falta-de-precaucion-8542557.html,mexico,elheraldodechihuahua,Atropella a policía Beta por falta de precaución,,"Un elemento de la Dirección de Seguridad Pública Municipal del Grupo Beta, resultó con lesiones, luego de que fuera derribado de su bicicleta por un auto, mientras realizaba patrullaje en calles del Centro de la ciudad de Chihuahua.

El accidente ocurrió cuando circulaban de forma paralela el policía municipal a bordo de su biciclera, y el conductor de un auto de la marca Nissan, sobre la calle Cuarta.

Chihuahua ¿Sabes cómo reaccionar ante una crisis convulsiva? El IMSS te explica

Al llegar a la calle Gómez Farías, el automovilista giró a la derecha sin precaución, lo que provocó el derribo del policía Beta, quien sufrió algunas lesiones.

Hasta el lugar acudió una ambulancia de la Cruz Roja Mexicana, cuyos paramédicos le brindaron los primeros auxilios a la persona herida.

➡️ Recibe las noticias más relevantes de Chihuahua, Juárez y Parral directo a tu correo electrónico. ¡Suscríbete a nuestro Newsletter!

Así mismo, elementos de la Policía Vial, realizaron el deslinde de responsabilidades del percance."
31,https://www.elheraldodechihuahua.com.mx/analisis/,mexico,elheraldodechihuahua,"Noticias Locales, Policiacas, de México, Chihuahua y el Mundo",,"Utilizamos cookies para personalizar y mejorar su experiencia en nuestro sitio y optimizar la publicidad que le ofrecemos. Visite nuestra Política de cookies para saber más. Al hacer clic en ""aceptar"", usted está de acuerdo con el uso que hacemos de las cookies."
32,https://www.elheraldodechihuahua.com.mx/policiaca/vincula-juez-federal-a-siete-detenidos-en-urique-8555045.html,mexico,elheraldodechihuahua,Vincula Juez Federal a siete detenidos en Urique,2019-07-07,"La Fiscalía General de la República (FGR), a través de la Fiscalía Especializada de Control Regional (FECOR), en su Delegación en Chihuahua, obtuvo de diversos Jueces de Distrito Especializado en el Sistema Penal Acusatorio, vinculación a proceso en contra de siete personas aseguradas en el municipio de Urique, Chihuahua, como parte de los operativos implementados por autoridades de los tres niveles de gobierno.

En una primera acción, César “P” y Humberto “B”, fueron detenidos por elementos de la Secretaría de Seguridad Pública Estatal (SSPE) y de la Guardia Nacional (GN), los cuales portaban dos armas largas, un arma corta y marihuana en la camioneta donde viajaban. Cabe señalar que al primero de los imputados también se le localizaron dosis de cocaína, además de que se identificó como policía municipal de Urique, sin poder acreditar su dicho.

Por los motivos citados, fueron vinculados a proceso y quedaron en prisión preventiva oficiosa, por su posible responsabilidad en la comisión de los delitos de portación de arma de fuego de uso exclusivo de las Fuerzas Armadas y contra la salud en su modalidad de posesión simple de narcóticos.

Chihuahua Director de policía de Urique no aprobó exámenes de confianza en 2019

En un segundo evento, se logró la detención de Leonel “A” y Carlos “A”, por elementos de la Secretaria de la Defensa Nacional (SEDENA) y GN, toda vez que por vía área observaran la presencia de cuatro personas armadas, quienes huyeron, por lo que se inició una persecución en la que se logró su detención; tenían en su poder un arma larga cada uno y en la camioneta localizaron armas largas, una corta, cargadores y cartuchos para diversas armas de fuego.

Por lo anterior, el Juez dictó auto de vinculación a proceso y les impuso la medida cautelar de prisión preventiva oficiosa, por su probable responsabilidad en los delitos de acopio de armas de fuego, posesión de cartuchos y de cargadores, todo de uso exclusivo de las Fuerzas Armadas.

➡️ Recibe las noticias más relevantes de Chihuahua, Juárez y Parral directo a tu correo electrónico. ¡Suscríbete a nuestro Newsletter!

En una tercera intervención, fueron detenidos José “C”, Leandro “P” y Leobardo “G”, por elementos de la SEDENA, GN y la Agencia Estatal de Investigación (AEI), cuando viajaban en una camioneta, en la cual localizaron tres armas largas tipo fusil y un arma corta, así como cargadores y cartuchos para arma de fuego.

Por ello, el Juez de la causa les dictó vinculación a proceso por su probable responsabilidad en los delitos de portación de arma de fuego de uso exclusivo de las Fuerzas Armadas, con la agravante de posesión de cartuchos y de cargadores."
33,https://www.elheraldodechihuahua.com.mx/gossip/,mexico,elheraldodechihuahua,"Noticias Locales, Policiacas, de México, Chihuahua y el Mundo",,"Utilizamos cookies para personalizar y mejorar su experiencia en nuestro sitio y optimizar la publicidad que le ofrecemos. Visite nuestra Política de cookies para saber más. Al hacer clic en ""aceptar"", usted está de acuerdo con el uso que hacemos de las cookies."
34,https://www.elheraldodechihuahua.com.mx/policiaca/genera-operativo-de-autoridades-explosion-de-tanque-de-gas-en-la-colonia-felipe-angeles-8521904.html,mexico,elheraldodechihuahua,Genera operativo de autoridades explosión de tanque de gas en la colonia Felipe Ángeles,2022-07-30,"Elementos del Heroico Cuerpo de Bomberos controlaron un incendio originado por la explosión de un tanque de gas, siniestro que ocurrió en una vivienda de la calle Miguel Hidalgo, en proximidad con la calle Ignacio Rodríguez, de la colonia Felipe Ángeles, con el apoyo de una Célula Mixta de Seguridad, que acudió para resguardar a la población.

De acuerdo con el reporte, por causas desconocidas, un tanque de gas de capacidad de 30 kilogramos explotó en el patio de la vivienda, con un fuerte estallido que impactó el patio contiguo hasta donde llegó el fuego.

De inmediato se solicitó ayuda al número de emergencia, por lo que acudió una Bombera con sus respectivos elementos, quienes de manera efectiva controlaron las llamas.

➡️ Recibe las noticias más relevantes de Chihuahua, Juárez y Parral directo a tu correo electrónico. ¡Suscríbete a nuestro Newsletter!

De igual manera arribó una Célula Mixta de Seguridad, integrada por elementos de la Secretaría de la Defensa Nacional, Guardia Nacional, Policía Municipal y Estatal. Adicionalmente, acudió una ambulancia.

Afortunadamente, no se reportaron personas heridas, por lo que solo se registró la pérdida material por la explosión y momentos de pánico y angustia para los habitantes del sector."
35,https://www.elheraldodechihuahua.com.mx/policiaca/asaltan-oxxo-y-lesionan-a-dependiente-8524959.html,mexico,elheraldodechihuahua,Asaltan Oxxo y lesionan a dependiente,2022-07-21,"Esta noche un hombre solitario ingresó a una tienda Oxxo ubicada en la Aldama y 21 despojando a la dependiente de $2700 en efectivo así como generándole un pequeño rasguño en una parte del cuerpo arribando de primera instancia elementos de las Fuerzas Estatales.

En el lugar de los hechos arribaron elementos de la Dirección de Seguridad Pública Municipal quiénes tomaron un reporte para generar un operativo en la zona centro y poder dar con el agresor,cabe resaltar que también Fuerzas Estatales originaron los patrullajes pero hasta el momento no se ha localizado nada.

➡️ Recibe las noticias más relevantes de Chihuahua, Juárez y Parral directo a tu correo electrónico. ¡Suscríbete a nuestro Newsletter!

Afortunadamente la mujer recibió un pequeño rasguño por el agresor y no fue necesario la presencia de paramédicos ni el traslado algún hospital, la víctima relato qué el hombre se encontraba totalmente encapuchado.

Uniformados tomaron nota del suceso y siguieron con sus patrullajes de turno para evitar asaltos y seguir combatiendo la delincuencia así cómo generar operativos en todas las zonas de la capital."
36,https://www.elheraldodechihuahua.com.mx/policiaca/localizan-una-cabeza-humana-dentro-de-una-hielera-en-la-colonia-revolucion-8511455.html,mexico,elheraldodechihuahua,Localizan una cabeza humana dentro de una hielera en la colonia Revolución,,"Se llevaron un susto, trabajadores que realizaban labores de limpieza en un predio ubicado en la colonia Revolución, al norte de la ciudad de Chihuahua, cuando entre la basura y maleza que retiraban observaron una hielera de nieve seca, sin imaginar que contenía una cabeza humana.

El hecho fue reportado de inmediato a las autoridades, quienes montaron un operativo en las calles América Latina y Reforma Urbana, en la colonia Revolución, donde se encuentra el terreno donde fue depositaba la hielera con la cabeza.

Trascendió que se trata de una persona de sexo masculino, de tez morena y con cabello corto, sin que hasta el momento haya trascendido más información sobre su identidad.

Chihuahua Apoya DSPM a Fiscalía en investigaciones por hallazgos de cabezas humanas

El lugar fue acordonado con cintas amarillas y rojas, quedando únicamente un vehículo tipo dompe a un costado del predio, donde se iba a depositar la basura que se retiraría del predio, para preservar la escena del hallazgo.

➡️ Recibe las noticias más relevantes de Chihuahua, Juárez y Parral directo a tu correo electrónico. ¡Suscríbete a nuestro Newsletter!

Hasta el lugar, arribaron elementos de las diferentes corporaciones, quienes resguardaron la hielera y su contenido, además de iniciar las investigaciones y trámites correspondientes, de acuerdo al caso. Finalmente, personal del Servicio Médico Forense, trasladaron los restos humanos para su procedimiento de acuerdo a la Ley."
37,https://www.elheraldodechihuahua.com.mx/doble-via/,mexico,elheraldodechihuahua,"Noticias Locales, Policiacas, de México, Chihuahua y el Mundo",,"Utilizamos cookies para personalizar y mejorar su experiencia en nuestro sitio y optimizar la publicidad que le ofrecemos. Visite nuestra Política de cookies para saber más. Al hacer clic en ""aceptar"", usted está de acuerdo con el uso que hacemos de las cookies."
38,https://www.elheraldodechihuahua.com.mx/local/chihuahua/gestionan-pavimentacion-alumbrado-y-material-de-construccion-vecinos-de-san-jorge-8558223.html,mexico,elheraldodechihuahua,"Gestionan pavimentación, alumbrado y material de construcción vecinos de San Jorge",2070-07-07,"La tarde del miércoles se desarrolló el programa Alcalde en tu Colonia, que reunió en esta ocasión en la San Jorge a todos los directores y al presidente, Marco Bonilla, en un solo lugar, para escuchar las peticiones de los habitantes de la zona y hacer uso de los servicios que lleva el Gobierno Municipal como la atención médica, corte de cabello y revisión de la vista.

Desde las 6 de la tarde y hasta las 8 de la noche, Bonilla Mendoza, atendió a los colonos para escuchar las gestiones que tenían para mejorar el entorno donde viven. Esta vez, fueron pavimentación, alumbrado público, material para construcción y paquetes alimentarios entre otras cosas, las principales solicitudes hechas al Edil capitalino.

Chihuahua Firma alcalde Marco Bonilla convenio para financiar estudios del nuevo Relleno Sanitario Metropolitano

Además, los directores estuvieron recibiendo también solicitudes de los asistentes, dependiendo del giro de cada dependencia, pero también hubo juegos para las niñas y niños, servicio de ectoparasitosis a las mascotas para prevenir la enfermedad de la rickettsia que transmiten las garrapatas, corte de cabello, consultas médicas, toma de glucosa y presión arterial y por parte del Club de Leones, se hicieron revisión de la vista a quien lo solicitó.

➡️ Recibe las noticias más relevantes de Chihuahua, Juárez y Parral directo a tu correo electrónico. ¡Suscríbete a nuestro Newsletter!

Ante los asistentes, la tesorera Amanda Córdova, hizo el anuncio del descuento del 70 por ciento en recargos del impuesto predial e invitó a todos los que no han hecho el pago de este impuesto, acercarse a la Tesorería a ponerse al corriente o hacer un convenio. En total fueron atendidas 923 gestiones y asistieron mil 800 personas, entre familias completas, adultos, adultos mayores y niños."
39,https://www.elheraldodechihuahua.com.mx/local/delicias/se-quita-la-vida-conocido-abogado-de-camargo-noticias-de-carmargo-5397660.html,mexico,elheraldodechihuahua,Se quita la vida conocido abogado de Camargo,2022-07-07,"CAMARGO.- Con un tiro en la cabeza un conocido abogado se habría quitado la vida durante la madrugada de este lunes. Se trata del licenciado Pedro de Los Santos Franco quien fue descubierto por personal de su despacho a las 10:30 horas.

FORMA PARTE DE NUESTRO CÍRCULO DE SUSCRIPTORES Y RECETA LAS NOTICIAS DE PORTADA DE JUÁREZ, PARRAL Y CHIHUAHUA DIRECTO EN TU EMAIL, SUSCRÍBETE AQUÍ GRATIS

A ésa hora se recibió el reporte al 911, para que la Policía se acercara al despacho ubicado en la calle Moctezuma, entre Independencia y Vicente Guerrero.

Allí momentos antes personal del despacho que llegó a laborar descubrió la escena dónde el conocido abogado estaba muerto y presentaba un disparo en la cabeza.

Se presupone que el mismo abogado se dió un tiro en la cabeza, pero éso lo determinarán las autoridades de la fiscalía que tomaron el caso.

Al lugar arribó Policía Municipal para asegurar la zona, mientras los paramédicos de URGE constataban que el masculino ya no contaba con signos vitales.

La Fiscalía General del Estado se hizo cargo del levantamiento del cadáver.

Te recomendamos:

Ráfagas --Cae escolta de secretario de Seguridad --Viene día crucial para reforma electoral --Llegan primeras quejas por discriminación en Chihuahua Local Uso de cubrebocas obligatorio al salir a la calle y transporte público, gobernador

Local Cambia todo el estado a naranja"
